завмер	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заводний	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заворожуюче	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заворожує	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
завчасний	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
завязаний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
завіт	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
загадково	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загадковість	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загальнолюдський	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
загальносвітовий	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заганяти	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загартований	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загартовувати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заговорювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загрожує життю	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загрозливо	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загрузнути	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загубити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
загублений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задавлювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задавнений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задерикуватий	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
задихатися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задишка	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
задній	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задовільно	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
задумливо	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
задурити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задушений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задушливий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задушливо	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
задіяний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зажертися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зажурився	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заздалегідь	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зазнати невдачі	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зазубрений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зазіхати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зайнятий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зайнятість	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зайобувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заклик	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заклинально	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заклопотаність	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заклятий	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заколотник	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закомплексований	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
законно	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
законослухняна	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
закопувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закохуватися	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
закупорений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закупорити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закупорка	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закупорює	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закурювати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
закусити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закінчився термін дії	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закінчити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
закінчується	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
залежний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
залучати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
залучення	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
залюбки	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
залякувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
залізничний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заманили	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заманити	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заманливий	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заманливо	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
замаскований	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
замах	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
замерзає	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
замикати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
замкнутий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
замовкнути	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
замовчувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заморожений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заморожування	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заморозити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заморочуватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заморський	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
замінний користувачем	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
занапастити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
занепадницький	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
занепокоїтися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
занижений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
занудити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
занудний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
занудьгувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
занурення	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заохочення	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заохочувальний	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заохочувати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заочний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заощадження	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заощаджувач	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
запалений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запалити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запальний	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
запаморочливий	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
запаморочливо	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запахи	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запахло	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запашний	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
запевнити	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
запевняючи	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
запеклий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заперечуючи	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запилений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заплутатися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заплямовування	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заплямувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запобігати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заповзятливий	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заподіювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заподіяний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запороти	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запроданець	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запроторити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запроторювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запідозрити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
запідозрювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заражати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заражатися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зараження	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заразити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заразний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зарватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зарепетувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заробітчанин	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зарозумілий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зарозуміло	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зарозумілість	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заручений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зарядити енергією	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зарядитися	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зарізаний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зарізати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засвічуватись	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заслання	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заслуговує довіри	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заслуговує на увагу	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заслужити	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
засліплений	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
засліплювати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
засліплюючий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засмучуватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засмучуючи	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засмічений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засмічуватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засмічується	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заспокоювати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заспокоюватися	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заспокоїти	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
заспокійливо	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
застарівати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
застережливий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
застогнати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
застою	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
застоюватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
застрелюватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
застряг	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
застрягати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
застій	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засудження	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засуджуючи	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засуджує	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
засіб	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
затаєний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затвердження	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
затвердити	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
затвердіти	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затемнена	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затемнений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затемнює	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затишшя	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затонув	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затонула	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затоплення	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затоплювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затори	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заторможений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затримання	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затримати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затримка	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затримувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затримується	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затхлий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затягнув	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затягуватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затягуючи	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
затяжний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зауваження	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
захворіти	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
захисний	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
захисник	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
захистити	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
захланний	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заховати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
захопити	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
захоплюючись	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
захоплюючі	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зациклюватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зацікавлений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зацікавлений у власних інтересах	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зацікавлювати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зачарування	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зачарувати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зачепився	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зачепити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зачіпання	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зашипіло	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зашити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зашкалювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зашкарублий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зашкутильгати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зашморг	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заїдати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заїкався	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заїкатися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
заїкається	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збагачення	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збагачувати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збанкрутувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збентежує	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зберігати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збитки	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збиток	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зближення	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збоченець	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збоченці	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збоченість	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збочинець	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збочувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збрехав	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збрехати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зброя	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збудження	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збуджувати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збуджує	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збудливий	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збудник	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збунтуватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збурений	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збурення	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збурити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збутися	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
збіднювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збіднілий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збій	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
збільшувати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зважений	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
звалити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звалювати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звалюватися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звання	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зверху	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зверху важкий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звершений	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
звивистий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звинуватити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звинувачуюче	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звинувачуючи	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звинувачує	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звисає	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зводити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зволікання	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зволікає	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зворотний бік	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зворотний переказ	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зворотний прикус	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зворушливий	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зворушливо	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
звучати	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
звільнений	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
звільнені	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звільняти	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
звільнятися	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
звірства	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звіряче	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звірячий	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звіріти	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
звітувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зв’язний	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
зв’язок	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
згвалтування	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
згвалтувати	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
згинути	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
згорьований	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
зграя	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
згрібали	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
згубно	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
згуртованість	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
здавлюючи	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
здатися	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
здатність	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
здерти	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
здешевити	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
здивований	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
здирство	-1.8	0.6	[-2, -1, -1, -2, -2, -2, -3, -2, -1, -2]
здобути	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
здобутки	1.9	0.9434	[2, 1, 2, 2, 2, 0, 2, 2, 4, 2]
